fecha,hora,pais,categoria_sicu,descripcion,localizacion,lat,lon,fuente
2025-11-29,08:57:34,Libia,Otros,"La Misión Permanente de la Federación de Rusia ante la Misión de Cooperación de los Estados Unidos ante la Jamahiriya Árabe Libia, la Misión Permanente de Alemania ante la República Árabe Siria, la Misión de Cooperación de los Estados Unidos ante la Jamahiriya Árabe Libia, la Misión de Cooperación de los Estados Unidos ante la República Árabe Siria, la Misión de Cooperación de los Estados Unidos ante la República Árabe Siria, la Misión de Cooperación de los Estados Unidos ante la República Árabe Siria, la Misión de Cooperación de los Estados Unidos ante la República Árabe Siria, la Misión d...",Benghazi,32.116,20.066,WEB https://www.alwatan-ly.com/libya/
2025-11-29,08:57:34,Libia,Otros,"El Dr. Abdelhadi Al-Houij, Ministro de Relaciones Exteriores y Cooperación Internacional del Gobierno de Libia, celebró una reunión ampliada con Leonardus She Okitundu, Vicepresidente de la Comisión Electoral: no se hicieron declaraciones en relación con la declaración del Parlamento sobre las elecciones, la Alta Comisión Electoral Nacional negó a la Comisión Electoral Nacional, y la Junta de la Comisión de la Alta Comisión Nacional de las Elecciones hizo declaraciones en relación con la declaración del Parlamento sobre las elecciones presidenciales y parlamentarias.",Misrata,32.375,15.092,WEB https://www.alsaaa24.com/category/%d9%84%d9%8a%d8%a8%d9%8a%d8%a7/
2025-11-29,08:57:35,Libia,Otros,"Libia - Libyan Express Libyan Express - Libia Noticias, Opinión, Análisis y Últimas Actualizaciones de Libia Informe plantea preocupaciones por la muerte de ganado a bordo del atraque de ganado en Benghazi Las conversaciones con los EE.UU.",Benghazi,32.116,20.066,WEB https://www.libyanexpress.com/libya/
2025-11-29,08:57:35,Libia,Conflicto Armado,Plataforma libia: seguridad y militar. Comuníquese con nosotros por correo electrónico@almenassa.ly,,,,WEB https://almenassa.ly/%D8%A7%D9%84%D8%AA%D8%B5%D9%86%D9%8A%D9%81%D8%A7%D8%AA/%d8%a3%d9%85%d9%86%d9%8a-%d9%88%d8%b9%d8%b3%d9%83%d8%b1%d9%8a/
2025-11-29,08:57:36,Libia,Otros,Plataforma libia - Política local que nos comunica a través del correo electrónico@almenassa.ly,,,,WEB https://almenassa.ly/%D8%A7%D9%84%D8%AA%D8%B5%D9%86%D9%8A%D9%81%D8%A7%D8%AA/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d9%85%d8%ad%d9%84%d9%8a%d8%a9/
2025-11-29,08:57:36,Libia,Otros,Plataforma libia - Economía local que se comunica con nosotros por correo electrónico@almenassa.ly,,,,WEB https://almenassa.ly/%D8%A7%D9%84%D8%AA%D8%B5%D9%86%D9%8A%D9%81%D8%A7%D8%AA/%d8%a7%d9%82%d8%aa%d8%b5%d8%a7%d8%af/%d8%a7%d9%82%d8%aa%d8%b5%d8%a7%d8%af-%d9%85%d8%ad%d9%84%d9%8a/
2025-11-29,09:04:39,Libia,Otros,"El equipo de desarrollo de Libia El observador de Libia La Corporación Nacional de Petróleo (NOC) ha celebrado una reunión con la empresa polaca PUNA para revisar sus actividades de exploración de 2025 y los programas previstos para 2026 en el Murz El gobernador del Banco Central de Libia, Nagy Issa, ha informado al jefe del Consejo Presidencial Mohammed Menfi en Trípoli sobre las últimas actualizaciones económicas del Banco y sobre los esfuerzos en curso de Libia para fortalecer la integridad y la transparencia, destacando la disposición de Qatar a compartir conocimientos y ampliar la coop...",Tripoli,32.887,13.191,WEB https://libyaobserver.ly/
2025-11-29,09:04:40,Libia,Disturbios Civiles,Inicio X El Primer Ministro libio Osama Hammad apoya el llamamiento de los ciudadanos a elecciones presidenciales rápidas Egipto repatria a 131 ciudadanos de Libia La delegación libia mantiene conversaciones parlamentarias de alto nivel en Rusia Libyan Airlines en Benghazi respalda la demanda pública de elecciones presidenciales Autoridades benghazis aseguran plazas públicas antes de las protestas Washington reafirma su compromiso de liderar Libia Paz Esfuerzo de Libia GNU se enfrenta a presiones después de acusaciones contra el ministro interino del Interior Autoridades suizas congelan vis...,Benghazi,32.116,20.066,WEB https://libyareview.com/
2025-11-29,09:04:41,Libia,Otros,¡La plataforma libia-noticia y la verdad completa se comunican con nosotros a través del correo electrónico@almenassa.ly! ¡Su registro de correo electrónico y avisen de nuestras últimas noticias y artículos exclusivos!,,,,WEB https://almenassa.ly/
2025-11-29,09:04:42,Libia,Otros,"El gobierno de ... El gobierno de Arabia Saudita, el gobierno de Arabia Saudita, el gobierno de Arabia Saudita, el gobierno de Arabia Saudita, el gobierno de Arabia Saudita, el gobierno de Arabia Saudita, el gobierno de Arabia Saudita, el gobierno de Arabia Saudita, el gobierno de ...",Tripoli,32.887,13.191,WEB https://lana.gov.ly/index.php?lang=en
2025-11-29,09:04:42,Libia,Otros,"Libia Libia La última sentencia de hoy de Al Jazeera Libyan Red Crescent dice que rescató a 91 migrantes y solicitantes de asilo de Bangladesh, Sudán y Egipto.",Tobruk,32.083,23.976,WEB https://www.aljazeera.com/where/libya/
2025-11-29,09:04:42,Libia,Otros,Los participantes expresaron su frustración por el prolongado estancamiento político y los repetidos fracasos en el logro de una solución duradera. Los debates se centraron en las propuestas presentadas por el Comité Asesor y en la necesidad urgente de unificar las instituciones en el contexto de la crisis multidimensional que atraviesa el país.,,,,WEB https://www.alsaaa24.com/2025/07/05/%D8%AE%D9%88%D8%B1%D9%8A-%D8%AA%D9%86%D8%A7%D9%82%D8%B4-%D9%85%D9%82%D8%AA%D8%B1%D8%AD%D8%A7%D8%AA-%D8%A7%D9%84%D9%84%D8%AC%D9%86%D8%A9-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D9%8A%D8%A9/
2025-11-29,09:04:44,Libia,Otros,"Informes mensuales y semanales sobre todos los acontecimientos ocurridos en Libia, tanto en el país como en el extranjero, y seguimiento de todo lo nuevo en el Gobierno de Libia en un nuevo momento de prueba: elecciones nuevas o constantes obstrucciones a las soluciones. El periódico del testigo combina noticias de última hora con análisis políticos e informes sobre asuntos políticos, así como su interés en vigilar y analizar todo lo relacionado con la salud, la cultura y el deporte en Libia.",,,,WEB https://lywitness.com/category/%d8%a3%d8%ae%d8%a8%d8%a7%d8%b1-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7/
2025-11-29,09:04:44,Libia,Otros,Portal central no es responsable del contenido de los sitios externos ni de los comentarios de los lectores. Portal del periódico centro.,,,,WEB https://alwasat.ly/
2025-11-29,09:05:02,Libia,Otros,"El Movimiento de los Países No Alineados está estudiando la posibilidad de elaborar una ley nacional contra la violencia doméstica en presencia de ministros y magistrados de la Asamblea Legislativa, en Trípoli, en la que se examinen las medidas para poner en práctica la estrategia de lucha contra la corrupción 2025-2030: El proceso de aplicación de la estrategia de lucha contra la violencia en la familia se está llevando a cabo en Washington en ocasión del 54o Día de la Unión de los Emiratos Árabes Unidos; el proceso de aplicación de la estrategia de lucha contra la violencia en la familia,...",Tripoli,32.887,13.191,WEB https://almarsad.co/
2025-11-29,09:05:05,Libia,Otros,"La Misión Permanente de la Federación de Rusia ante la Misión de Cooperación de los Estados Unidos ante la Jamahiriya Árabe Libia, la Misión Permanente de Alemania ante la República Árabe Siria, la Misión de Cooperación de los Estados Unidos ante la Jamahiriya Árabe Libia, la Misión de Cooperación de los Estados Unidos ante la República Árabe Siria, la Misión de Cooperación de los Estados Unidos ante la República Árabe Siria, la Misión de Cooperación de los Estados Unidos ante la República Árabe Siria, la Misión de Cooperación de los Estados Unidos ante la República Árabe Siria, la Misión d...",Benghazi,32.116,20.066,WEB https://www.alwatan-ly.com/libya/
2025-11-29,09:05:06,Libia,Otros,"El Dr. Abdelhadi Al-Houij, Ministro de Relaciones Exteriores y Cooperación Internacional del Gobierno de Libia, celebró una reunión ampliada con Leonardus She Okitundu, Vicepresidente de la Comisión Electoral: no se hicieron declaraciones en relación con la declaración del Parlamento sobre las elecciones, la Alta Comisión Electoral Nacional negó a la Comisión Electoral Nacional, y la Junta de la Comisión de la Alta Comisión Nacional de las Elecciones hizo declaraciones en relación con la declaración del Parlamento sobre las elecciones presidenciales y parlamentarias.",Misrata,32.375,15.092,WEB https://www.alsaaa24.com/category/%d9%84%d9%8a%d8%a8%d9%8a%d8%a7/
2025-11-29,09:05:06,Libia,Otros,"Libia - Libyan Express Libyan Express - Libia Noticias, Opinión, Análisis y Últimas Actualizaciones de Libia Informe plantea preocupaciones por la muerte de ganado a bordo del atraque de ganado en Benghazi Las conversaciones con los EE.UU.",Benghazi,32.116,20.066,WEB https://www.libyanexpress.com/libya/
2025-11-29,09:05:13,Libia,Conflicto Armado,Plataforma libia: seguridad y militar. Comuníquese con nosotros por correo electrónico@almenassa.ly,,,,WEB https://almenassa.ly/%D8%A7%D9%84%D8%AA%D8%B5%D9%86%D9%8A%D9%81%D8%A7%D8%AA/%d8%a3%d9%85%d9%86%d9%8a-%d9%88%d8%b9%d8%b3%d9%83%d8%b1%d9%8a/
2025-11-29,09:05:13,Libia,Otros,Plataforma libia - Política local que nos comunica a través del correo electrónico@almenassa.ly,,,,WEB https://almenassa.ly/%D8%A7%D9%84%D8%AA%D8%B5%D9%86%D9%8A%D9%81%D8%A7%D8%AA/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d9%85%d8%ad%d9%84%d9%8a%d8%a9/
2025-11-29,09:05:24,Libia,Otros,Plataforma libia - Economía local que se comunica con nosotros por correo electrónico@almenassa.ly,,,,WEB https://almenassa.ly/%D8%A7%D9%84%D8%AA%D8%B5%D9%86%D9%8A%D9%81%D8%A7%D8%AA/%d8%a7%d9%82%d8%aa%d8%b5%d8%a7%d8%af/%d8%a7%d9%82%d8%aa%d8%b5%d8%a7%d8%af-%d9%85%d8%ad%d9%84%d9%8a/
2025-11-29,09:09:06,Libia,Otros,"El equipo de desarrollo de Libia El observador de Libia La Corporación Nacional de Petróleo (NOC) ha celebrado una reunión con la empresa polaca PUNA para revisar sus actividades de exploración de 2025 y los programas previstos para 2026 en el Murz El gobernador del Banco Central de Libia, Nagy Issa, ha informado al jefe del Consejo Presidencial Mohammed Menfi en Trípoli sobre las últimas actualizaciones económicas del Banco y sobre los esfuerzos en curso de Libia para fortalecer la integridad y la transparencia, destacando la disposición de Qatar a compartir conocimientos y ampliar la coop...",Tripoli,32.887,13.191,WEB https://libyaobserver.ly/
2025-11-29,09:09:07,Libia,Disturbios Civiles,Inicio X El Primer Ministro libio Osama Hammad apoya el llamamiento de los ciudadanos a elecciones presidenciales rápidas Egipto repatria a 131 ciudadanos de Libia La delegación libia mantiene conversaciones parlamentarias de alto nivel en Rusia Libyan Airlines en Benghazi respalda la demanda pública de elecciones presidenciales Autoridades benghazis aseguran plazas públicas antes de las protestas Washington reafirma su compromiso de liderar Libia Paz Esfuerzo de Libia GNU se enfrenta a presiones después de acusaciones contra el ministro interino del Interior Autoridades suizas congelan vis...,Benghazi,32.116,20.066,WEB https://libyareview.com/
2025-11-29,09:09:08,Libia,Otros,¡La plataforma libia-noticia y la verdad completa se comunican con nosotros a través del correo electrónico@almenassa.ly! ¡Su registro de correo electrónico y avisen de nuestras últimas noticias y artículos exclusivos!,,,,WEB https://almenassa.ly/
2025-11-29,09:09:08,Libia,Otros,"El gobierno de ... El gobierno de Arabia Saudita, el gobierno de Arabia Saudita, el gobierno de Arabia Saudita, el gobierno de Arabia Saudita, el gobierno de Arabia Saudita, el gobierno de Arabia Saudita, el gobierno de Arabia Saudita, el gobierno de Arabia Saudita, el gobierno de ...",Tripoli,32.887,13.191,WEB https://lana.gov.ly/index.php?lang=en
2025-11-29,09:09:08,Libia,Otros,"Libia Libia La última sentencia de hoy de Al Jazeera Libyan Red Crescent dice que rescató a 91 migrantes y solicitantes de asilo de Bangladesh, Sudán y Egipto.",Tobruk,32.083,23.976,WEB https://www.aljazeera.com/where/libya/
2025-11-29,09:09:09,Libia,Otros,Los participantes expresaron su frustración por el prolongado estancamiento político y los repetidos fracasos en el logro de una solución duradera. Los debates se centraron en las propuestas presentadas por el Comité Asesor y en la necesidad urgente de unificar las instituciones en el contexto de la crisis multidimensional que atraviesa el país.,,,,WEB https://www.alsaaa24.com/2025/07/05/%D8%AE%D9%88%D8%B1%D9%8A-%D8%AA%D9%86%D8%A7%D9%82%D8%B4-%D9%85%D9%82%D8%AA%D8%B1%D8%AD%D8%A7%D8%AA-%D8%A7%D9%84%D9%84%D8%AC%D9%86%D8%A9-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D9%8A%D8%A9/
2025-11-29,09:09:10,Libia,Otros,"Informes mensuales y semanales sobre todos los acontecimientos ocurridos en Libia, tanto en el país como en el extranjero, y seguimiento de todo lo nuevo en el Gobierno de Libia en un nuevo momento de prueba: elecciones nuevas o constantes obstrucciones a las soluciones. El periódico del testigo combina noticias de última hora con análisis políticos e informes sobre asuntos políticos, así como su interés en vigilar y analizar todo lo relacionado con la salud, la cultura y el deporte en Libia.",,,,WEB https://lywitness.com/category/%d8%a3%d8%ae%d8%a8%d8%a7%d8%b1-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7/
2025-11-29,09:09:14,Libia,Otros,Portal central no es responsable del contenido de los sitios externos ni de los comentarios de los lectores. Portal del periódico centro.,,,,WEB https://alwasat.ly/
2025-11-29,09:09:16,Libia,Otros,"El primer documental internacional que se filma en el país hace 15 años “Libia necesita 1,1 millones de unidades de vivienda”, el Ministro de Vivienda Libre de Trípoli, una advertencia sobre las fuertes lluvias previstas para el viernes y el sábado para la organización de “puestos soberanos”, un nuevo acuerdo entre los diputados y altos del Estado sobre un conjunto de medidas y estudios geológicos para hacer frente a las divisiones de los manifestantes en varias ciudades del este y el sur que piden que las elecciones se celebren sin demora en todo el mundo: 412.000 refugiados sudaneses hast...",Tripoli,32.887,13.191,WEB https://libyaalahrar.tv/
2025-11-29,09:09:16,Libia,Otros,"El Movimiento de los Países No Alineados está estudiando la posibilidad de elaborar una ley nacional contra la violencia doméstica en presencia de ministros y magistrados de la Asamblea Legislativa, en Trípoli, en la que se examinen las medidas para poner en práctica la estrategia de lucha contra la corrupción 2025-2030: El proceso de aplicación de la estrategia de lucha contra la violencia en la familia se está llevando a cabo en Washington en ocasión del 54o Día de la Unión de los Emiratos Árabes Unidos; el proceso de aplicación de la estrategia de lucha contra la violencia en la familia,...",Tripoli,32.887,13.191,WEB https://almarsad.co/
2025-11-29,09:09:20,Libia,Otros,"La Misión Permanente de la Federación de Rusia ante la Misión de Cooperación de los Estados Unidos ante la Jamahiriya Árabe Libia, la Misión Permanente de Alemania ante la República Árabe Siria, la Misión de Cooperación de los Estados Unidos ante la Jamahiriya Árabe Libia, la Misión de Cooperación de los Estados Unidos ante la República Árabe Siria, la Misión de Cooperación de los Estados Unidos ante la República Árabe Siria, la Misión de Cooperación de los Estados Unidos ante la República Árabe Siria, la Misión de Cooperación de los Estados Unidos ante la República Árabe Siria, la Misión d...",Benghazi,32.116,20.066,WEB https://www.alwatan-ly.com/libya/
